id,Name,Aerial Duels won,Age,Assists,Attacking options created,Attempted Passes,Blocks,Clearances,Country_val,Expected Goal Contributions,Interceptions,Open Play Goals,Open Play Expected Goals,Percentage of Passes Completed,Progressive Passes Rec,Progressive Passes,Progressive Carries,Shots,Successful Dribbles,Touches in attacking penalty area,Tackles,Value at beginning of 2020/21 season,Value at beginning of 2021/22 season,Value at beginning of 2022/23 season,Value at beginning of 2023/24 season
1222,Nicola Zalewski,0.2,21,0.03,2.66,50.4,1.12,0.97,23,0.08,1.4,0.06,0.06,72,3.86,3.33,3.68,1.06,1.18,1.36,1.77,,1,2.5,20
525,Francesco Caputo,0.7,36,0.13,1.95,18.3,0.22,0.35,8,0.1,0.1,0.13,0.28,70.8,6.55,1.03,0.71,1.9,0.13,4.88,0.16,7.5,3,2.5,1.5
1557,Tanguy Ndombele,1.1,26,0.08,3.05,64.1,1.22,0.61,2,0.15,0.9,0.15,0.16,87.5,3.43,5.87,2.9,1.83,2.29,2.82,1.68,45,38,35,22
861,Kevin Akpoguma,2.6,28,0,0.82,47.3,2.08,3.23,40,0.02,1.1,0,0.03,79.5,1.06,3.92,0.78,0.37,0.32,0.74,3.46,6,6,6,3.5
638,Ilia Gruev,0.9,23,0,1.43,44.3,1.31,1.19,50,0.05,1.3,0,0.02,86.3,0.68,3.47,1.48,0.34,0.28,0.34,2.5,0.2,0.8,1,3
964,Luca Kilian,1.8,23,0,0.84,54.9,1.28,3.85,14,0.02,0.9,0.08,0.1,85.4,0.32,4.25,1.12,0.32,0.16,0.56,1.76,2,2.5,4,3.5
718,Jeison Murillo,2.4,31,0,0.81,47.4,1.87,3.32,50,0,0.7,0,0.02,81.9,0.26,2.98,0.68,0.26,0.17,0.34,1.87,6,5,4,1
691,James Milner,1.2,37,0.08,3.19,68.6,1.48,1.32,5,0.08,1.1,0,0.03,78.1,7.09,7.17,1.95,0.62,1.09,2.26,2.88,5,2,2,1.5
1336,Philippe Coutinho,0.3,31,0,2.88,43.9,1.26,0.23,3,0.06,0.5,0.11,0.18,75,7.77,5.48,2.06,2.4,1.6,2.74,2.17,60,18,20,10
624,Iago Aspas,1,36,0.09,4.64,38.5,0.31,0.72,10,0.19,0.2,0.31,0.3,76.3,7.5,5.08,2.51,2.35,0.69,4.55,0.25,10,7,7,6
7,Abdessamad Ezzalzouli,0.2,21,0.12,3.64,32.9,1.2,0.36,11,0.12,0.2,0.24,0.18,66.5,8.14,2.63,5.57,2.39,3.53,3.95,1.74,0.05,8,8,15
256,Cesar Montes,3.9,26,0,0.6,45.2,1.08,5.72,15,0,0.8,0.17,0.06,78.1,0.23,2.32,0.74,0.74,0.11,1.64,0.96,0.7,0.8,1,8
803,Josh Dasilva,0.4,24,0.13,2.86,40,1.43,0.45,5,0.11,0.3,0.26,0.11,79.6,4.47,4.02,3.89,1.17,2.07,2.07,1.17,6.5,10,10,16
25,Ademola Lookman,0.2,25,0.31,4.76,33.8,0.94,0.05,40,0.37,0.2,0.52,0.39,75.8,9.63,4.11,3.8,2.55,1.77,5.78,0.68,10,9,10,30
336,Danny da Costa,1.3,30,0.15,2.45,44.2,1.6,1.89,14,0.08,0.7,0,0.05,61.3,5.39,4.51,2.33,0.51,0.8,1.75,1.46,5.5,3,4,1.8
572,Giuseppe Pezzella,1.1,25,0.1,1.75,52.4,1.08,3.04,8,0.06,0.8,0,0.01,78.5,4.71,6.37,2.75,0.39,0.69,1.08,2.06,6,6,5,2.5
47,Aleix Vidal,0.3,33,0.26,2.31,33.7,1.84,1.23,10,0.2,1.4,0,0.01,72.7,4.65,2.02,1.4,0.26,0.61,1.32,0.97,3,2,2,1.5
1258,Odsonne Edouard,2.1,25,0.1,2.31,20.6,0.85,1.1,2,0.06,0.2,0.25,0.24,71.6,4.99,1.6,1.45,1.95,0.8,4.74,1.25,15,17,17,15
106,Andrea Colpani,0.6,24,0.09,3.79,38.8,1.33,0.57,8,0.19,0.3,0.38,0.23,78,6.55,4.84,2.94,2.37,1.9,2.94,1.33,0.15,3.5,5,4
349,David Silva,0.4,37,0.2,4.01,55.9,0.91,0.71,10,0.16,0.7,0.12,0.18,84.8,5.78,7.52,3.31,1.3,0.94,3.38,1.61,5,4,4,4
55,Alessandro Bastoni,1.6,24,0.14,2.08,65.4,1.18,2.21,8,0.14,1,0,0.05,82.9,1.86,5.36,1.86,0.46,0.29,1.03,1.75,50,60,60,60
238,Carles Alena,0.6,25,0.08,1.96,34.4,0.81,0.76,10,0.08,0.2,0.08,0.11,75,3.31,3.7,1.02,1.4,1.02,1.19,0.76,18,9,9,9
213,Bradley Barcola,1,20,0.5,2.56,29.1,1.81,0.63,2,0.26,1.2,0.31,0.25,69.5,9.75,2.44,3.19,1.69,2.5,6.75,1.56,,,0.5,18
120,Angel Gomes,0.3,22,0.19,2.98,56.5,0.7,0.35,5,0.11,0.4,0.03,0.14,85.9,3.68,5.31,1.25,1.76,0.96,1.57,1.31,4,6,7,16
1074,Matheus Cunha,0.6,22,0.12,2.84,21.6,1.41,0.86,3,0.12,0.8,0.12,0.28,73.6,4.55,1.48,1.6,2.64,2.21,4.73,0.8,3.5,4,3,25
940,Levi Colwill,3.3,20,0.15,1.4,85.9,0.37,2.73,5,0.04,1.1,0,0.11,88.2,0.22,5.16,1.18,0.59,0.07,0.81,0.59,,2.5,5,30
793,Joris Chotard,0.4,21,0.22,1.53,39.9,1.46,1.54,2,0.14,1.5,0,0.02,79.4,1.02,3.84,0.29,0.44,0.48,0.51,2.34,7,9,10,9
72,Alexander Callens,2.2,31,0.08,1.01,56.8,1.04,3.04,21,0.04,0.7,0.16,0.21,86.8,1.76,3.6,1.92,0.96,0.08,1.6,1.28,1.8,2.2,2,1.8
812,Juan Bernat,0.3,30,0.19,2.02,58.5,0.66,1.12,10,0.16,0.5,0.05,0.05,92.2,7.54,2.29,1.12,0.33,0.98,3.09,2.01,16,12,12,10
1470,Samuele Ricci,0.5,21,0.04,1.73,51.4,0.87,1.26,8,0.09,0.8,0.09,0.08,87.6,1.35,4.52,1.87,0.91,0.35,0.65,1.39,7.5,12,12,20
1001,Luke Shaw,1.6,28,0.12,2.53,72.7,1.65,1.88,5,0.15,1.3,0.03,0.03,82.9,3.03,5.06,2.09,0.41,0.56,0.94,1.91,22,42,38,42
1313,Paulinho,0.8,30,0.08,2.17,25.2,0.72,0.24,9,0.11,0.3,0.48,0.77,77.5,7.24,2.07,2.31,3.34,1.27,5.57,1.11,0.9,0.5,1.2,1
45,Alberto Moreno,0.8,31,0.07,2.04,50.7,0.83,1.81,10,0.11,1.6,0,0.07,82.9,6.74,3.26,2.85,1.04,0.42,1.94,1.6,5,5,5,3
1427,Romain Faivre,0.1,25,0.23,3.55,41.5,0.82,0.23,2,0.15,0.1,0.29,0.18,83.7,4.77,5.3,5.3,1.75,2.97,2.85,1.11,3,15,15,10
523,Fran Beltran,0.6,24,0.06,2.18,57.3,0.91,1.1,10,0.05,1.7,0,0.03,88.3,1.04,4.35,0.85,0.76,0.5,0.35,1.07,14,12,14,15
232,Bukayo Saka,0.5,21,0.28,4.82,40.4,1.05,0.5,5,0.27,0.4,0.33,0.29,74.5,14.61,3.19,5.04,2.46,1.96,6.75,1.71,40,65,65,120
1416,Rodrigo De Paul,0.3,29,0.29,4.42,68.8,1.12,0.37,1,0.27,0.5,0.12,0.08,81,3.26,8.96,2.64,1.07,0.78,0.78,1.61,2.5,2,2,40
1249,Noah Fadiga,0.6,23,0,1.08,43,1.17,1.24,18,0.01,1.8,0.07,0.06,79.8,2.48,4.33,2.96,0.76,1.24,1.31,2.06,0.275,0.5,0.75,1.2
1285,Ousmane Dembele,0.3,26,0.44,5.86,55,0.54,0.1,2,0.34,0.1,0.3,0.28,73.5,13.63,4.94,7.9,2.91,3.11,5.92,1.48,50,30,30,60
1022,Marc Cucurella,1,25,0.09,1.63,71.6,1.6,2.37,10,0.04,1.1,0,0.03,84.2,3.71,4.4,1.55,0.35,0.26,0.73,3.37,8,8,10,35
533,Fredrik Jensen,1.9,25,0.1,2.05,28.9,1.17,1.17,50,0.15,0.4,0.19,0.2,53.9,6.04,2.34,0.29,1.07,0.39,3.41,1.46,2,2,1.5,2.5
1094,Matteo Lovato,1.7,23,0,0,35.9,0.88,3.65,8,0,1.5,0,0,84.3,0.11,0.88,0.11,0.11,0,0,1.88,7,7,5,6
1286,Ozan Kabak,3,23,0.08,0.6,48.1,1.32,3.13,50,0.05,1.8,0.08,0.06,82.7,0.49,2.86,0.87,0.9,0.57,0.98,1.92,25,15,13,10
603,Harry Toffolo,1.2,27,0,1.91,37.1,1.53,3.16,5,0.09,1,0,0.03,62.5,4.12,2.78,0.77,0.57,0.29,1.15,1.63,1.8,2,2.5,3.5
465,Fabian Schar,3.1,31,0.08,1.74,51.8,0.95,3.9,12,0.1,1.5,0.03,0.16,77.1,0.9,3.9,0.76,1.57,0.11,2.05,1.32,13,7,7,10
1276,Orel Mangala,0.6,25,0.06,0.79,29.9,1.22,0.87,4,0.02,1.4,0.06,0.03,80,0.46,2.5,0.81,0.52,0.93,0.46,1.63,14,20,15,16
788,Jordi Osei-Tutu,0.7,24,0,2.02,26.1,1.44,0.96,5,0.02,1.2,0,0.09,69.1,4.69,2.28,3,1.44,1.2,2.52,2.76,1.5,1.2,1,1.2
1443,Ruben Neves,0.8,26,0.03,2.5,62.8,1.76,2.53,9,0.05,1.5,0.09,0.09,82.1,0.54,6.5,0.83,1.88,0.57,0.75,2.36,50,40,40,40
997,Luka Modric,0.6,37,0.14,4.14,76.7,0.62,0.51,7,0.22,0.6,0.14,0.16,87.9,4.09,8.47,2.35,1.27,1.05,2.14,0.83,10,10,10,10
1113,Maxime Esteve,1.7,21,0,0.4,40.9,1.53,4.92,2,0.01,1.9,0,0.03,81.4,0.05,2.41,0.49,0.33,0.22,0.66,1.31,8,25,20,7
60,Alex Baena,0.1,22,0.09,3.83,39.7,0.69,0.74,10,0.26,0.3,0.28,0.2,79.3,5.08,5.73,2.31,2.87,1.25,3.05,1.39,2,2.5,3,20
1120,Maximilian Wober,2.1,25,0.06,1.12,47.6,2.2,4.53,50,0.1,1.8,0,0.06,68.1,1.51,3.65,1.01,0.69,0,1.38,2.14,10,4.5,4.5,14
92,Alvaro Morata,2.3,30,0.08,2.24,19.7,0.49,1.07,10,0.1,0,0.53,0.6,64.2,4.88,0.9,1.44,3.08,0.82,4.72,0.66,50,35,30,20
666,Ivan Perisic,1.4,34,0.37,3.38,47.2,1.24,2.25,7,0.27,0.9,0.03,0.1,64.2,7.69,2.79,3.63,1.04,0.87,3.49,2.05,10,10,10,7
1635,Vincenzo Grifo,0.7,30,0.19,5.28,54.2,0.65,0.71,8,0.23,0.6,0.28,0.17,74.4,5.15,5.56,2.84,2.28,1.48,2.44,1.11,6.5,12,12,12
1469,Samuele Birindelli,0.4,24,0.06,2.36,50,1.8,1.93,8,0.15,1.1,0,0.08,73.6,7.78,2.76,3.54,0.9,0.71,1.93,2.25,0.7,2.2,2.5,2.3
194,Benjamin Andre,2.8,33,0.03,2.27,71.7,1.54,1.85,2,0.06,1.5,0.03,0.06,83.6,1.42,9.54,1.27,0.74,0.59,1.08,3.95,10,15,12,9
280,Christoph Kramer,1,32,0,1.66,49.9,1.38,1.62,14,0.09,0.7,0,0.02,82.7,2.43,3.2,1.05,0.24,0.85,1.66,1.78,7,4,2.5,2.5
695,Jamie Vardy,2.3,36,0.19,1.73,12.8,0.82,1.45,5,0.08,0.1,0.15,0.33,52.1,4.9,0.68,0.78,1.31,0.58,3.44,0.48,16,5,5,2.5
1309,Paul Akouokou,0.9,25,0,0.36,43.7,0.78,2.24,50,0,2.2,0,0.02,92.3,0.34,1.79,0.45,0.56,0.56,0.22,2.35,1,2,5,3.5
359,Dejan Kulusevski,0.1,23,0.28,4.46,33.3,0.91,0.28,22,0.2,0.6,0.08,0.12,77.6,8.81,2.86,3.77,1.83,2.06,4.57,1.71,45,30,35,50
1565,Theo Bongonda,0.7,27,0.14,2.19,22.7,0.98,0.65,50,0.15,0.3,0.14,0.23,67.3,4.88,1.81,3.44,1.95,1.86,2.55,1.3,4,11,9,4
519,Florian Wirtz,0.1,20,0.4,5.94,58.6,1.34,0.4,14,0.31,0.1,0.2,0.14,77.3,7.85,6.71,3.28,0.79,3.87,2.98,1.24,24,70,70,85
1034,Marco Verratti,0.5,30,0.03,3.32,104.3,1.76,0.35,8,0.11,1.1,0,0.03,92.6,2.04,9.81,1.66,0.32,1.28,0.99,3.29,5.5,3.5,5,40
986,Ludovic Blas,0.7,25,0.21,4.28,37.9,0.77,0.21,2,0.2,0.6,0.21,0.23,78.3,7.84,4.64,3.97,3.12,2.79,3.38,1.32,12,16,16,20
847,Karim Benzema,0.6,35,0.13,4.68,44.8,0.52,0.42,2,0.27,0.1,0.52,0.73,86.1,6.5,5.47,2.72,4.34,0.87,7.18,0.36,25,25,30,25
182,Bafode Diakite,1.4,22,0,1.28,66,1.26,1.97,2,0.02,0.6,0.1,0.07,88.9,2.27,6.07,1.46,0.64,0.64,1.32,1.83,7,3.5,3,10
1580,Thomas Foket,0.6,28,0.05,1.87,57.3,0.96,1.32,4,0.14,1.5,0,0,80.4,7.01,4.28,2.55,0.09,0.41,1.59,1.59,5.5,5,5,5
1172,Morten Thorsby,3.1,27,0.08,1.51,22.9,1.44,1.89,50,0.05,0.5,0.08,0.15,62.7,2.5,1.74,0.08,1.29,0,2.95,2.5,5,7,7,5.5
110,Andreas Christensen,2.1,27,0.04,0.9,77.9,0.82,2.24,19,0.03,1.1,0.04,0.06,93.7,0.26,4.95,0.99,0.52,0.04,0.73,1.16,1,1.5,2,40
1695,Yunis Abdelhamid,2.5,35,0.05,1.22,54.9,1.76,3.14,11,0.03,1.8,0.03,0.07,82.7,0.27,5.81,1.08,0.86,0.57,1.05,2.22,2.5,1.5,1.2,0.7
1541,Stephy Mavididi,0.7,25,0.14,3.22,22.2,1.47,0.7,5,0.11,0.3,0.28,0.34,74.2,6.36,1.54,2.38,2.59,2.24,3.56,1.68,5,9,10,6
42,Akim Zedadka,1.3,28,0,1.8,42.8,0.92,2.63,50,0.09,1.2,0.05,0.03,78.4,4.1,3.04,1.43,0.55,0.55,1.29,1.66,0.8,2.2,3,2.5
746,Joaquin Correa,0.4,29,0.22,3.39,27,0.36,0.07,1,0.15,0.2,0.29,0.33,79.8,5.53,3.16,1.58,1.94,1.58,3.73,1,30,30,26,12
125,Ansgar Knauff,0.6,21,0.11,1.86,46.5,1.25,1.54,14,0.13,1.2,0.06,0.09,66.1,4.73,2.68,3.25,1.25,1.71,2.85,2.56,0.15,3,5,8
204,Bilal Brahimi,0.2,23,0.23,3.78,43.8,0.45,0,50,0.2,0.5,0.34,0.12,72,11.25,1.8,4.61,2.25,2.03,3.04,0.9,0.8,1.2,4,7
1041,Marcus Rashford,0.6,25,0.16,3.3,26.7,1.05,0.39,5,0.12,0.2,0.6,0.61,77.2,7.99,2.75,2.88,3.67,1.78,6.23,0.68,15,18,12,80
52,Aleksandar Mitrovic,4.5,28,0.04,2.59,22.2,0.99,0.9,25,0.11,0.1,0.45,0.44,60.3,4.35,1.97,1.08,3.81,1.03,6.45,0.63,22,18,20,28
1273,Omar Marmoush,2.6,24,0.06,2.75,27.9,1.28,0.24,35,0.08,0.4,0.3,0.42,65.3,9.76,3.11,2.2,2.93,2.32,5.55,0.98,0.4,4.5,6,6
545,Gaston Alvarez,1.9,23,0,1.01,34.7,0.9,2.1,16,0.01,0.9,0.12,0.03,60.4,1.62,2.28,0.66,0.3,0.48,0.48,2.28,0.7,0.5,0.5,5
68,Alex Moreno,0.6,30,0.2,1.89,48.6,1.21,2.58,10,0.16,0.8,0,0.07,76.8,6.58,2.78,3.8,0.85,1.28,2.65,1.83,10,10,12,15
1200,Nathaniel Chalobah,2.8,28,0,1.24,39.7,1.18,1.92,5,0.01,1.7,0,0.1,74.7,0.89,3.84,0.59,1.03,0.89,1.03,0.89,,3,8,1.8
507,Finn Ole Becker,0.5,23,0,2.03,36.8,0.7,1.4,14,0.05,0.9,0,0.08,70.5,2.63,3.33,1.05,1.05,0.7,1.58,1.75,1.8,2.5,2.5,2.5
1320,Pedro Bigas,1.9,33,0,0.65,46.9,1.11,4.23,10,0,1.5,0,0.09,80.1,0.13,3.7,0.85,0.98,0.22,0.85,1.65,2,1,1,1
329,Daniele Verde,0,27,0,4.17,40,0.54,0.36,8,0.13,0.7,0.18,0.21,70.4,5.14,3.79,1.62,2.89,0.54,2.71,0.36,1,2.2,3.5,3
1067,Marvin Ducksch,0.8,29,0.19,3.61,30.2,0.41,1.29,14,0.18,0.3,0.38,0.37,61,6.78,1.83,0.98,2.97,0.47,4.7,0.25,25,28,38,7.5
183,Bamba Dieng,1.7,23,0,1.81,17.6,1.05,0.57,18,0.08,0.2,0.29,0.62,72.3,6.79,0.77,0.86,3.06,1.05,4.88,2.2,,8,10,8
137,Anthony Rouault,2.3,22,0.03,0.37,56,1.41,3.42,2,0.02,1.6,0.05,0.1,87.3,0.16,3.69,0.27,0.52,0.08,0.9,1.79,0.5,1.5,3,10
899,Kostas Tsimikas,0.9,27,0.49,3.49,69.3,1.05,1.7,50,0.23,1.2,0,0.07,75.1,8.49,3.23,2.67,0.81,0.65,2.99,1.54,9,10,15,18
796,Jose Luis Gaya,0.8,28,0.1,3.28,57.6,0.93,1.59,10,0.19,0.8,0.03,0.05,74,6.64,4.12,2.46,0.73,0.83,1.63,2.66,30,40,40,30
132,Anthony Jung,1.3,31,0.17,1.45,48.9,1.03,2.17,14,0.06,0.8,0.07,0.05,76.3,3.75,2.51,0.96,0.58,0.45,1.17,1.58,0.6,0.8,1,1.5
80,Alexis Flips,0.6,23,0.27,4.54,47.1,1.59,0.55,2,0.3,1.1,0.18,0.2,66.7,7.37,5.01,1.05,2.41,0.55,2.46,2.32,0.525,2,2.5,6
1447,Ruslan Malinovskyi,1,30,0.15,4.41,44.2,1.06,0.56,50,0.24,0.4,0.1,0.17,75.3,5.92,5.76,2.73,2.73,1.82,1.72,1.77,21,30,28,15
105,Andrea Cambiaso,0.1,23,0.12,2.39,63.1,1.08,1.37,8,0.11,1.1,0,0.05,84,4.35,3.44,2.65,0.71,1.29,1.66,2.36,40,28,20,8
1315,Paulo Otavio,1.2,28,0.22,1.81,52.1,1.85,3.09,3,0.13,1.4,0,0.05,73.9,3.7,4.32,1.81,0.84,0.97,1.28,3.17,1.2,7,6,4
541,Gabriel Vidovic,0.4,19,0,3.19,26,0.52,0.15,7,0.05,0.5,0.3,0.11,84.3,4.74,2.82,1.85,1.63,2.15,3.48,0.74,,2,3,2.5
1298,Pasquale Mazzocchi,0.6,28,0.14,3.05,43.6,0.46,1.7,8,0.13,0.5,0.09,0.07,74,4.69,2.76,3.22,0.83,2.67,1.65,1.47,0.4,1.5,1.5,4.8
480,Fares Chaibi,1.2,20,0.19,2.91,39.2,1.46,1.38,50,0.2,0.8,0.19,0.26,72.9,8.15,3.88,2.73,2.42,0.46,3.31,1.19,,,0.05,10
165,Arne Engels,0.6,19,0.19,3.09,38.7,1.06,0.75,4,0.15,1,0,0.05,64.1,1.56,3.56,0.56,1.06,0.25,0.31,1.25,0.35,,0.6,7.5
248,Castello Lukeba,1.1,20,0,0.54,68,1.27,3.16,2,0.01,2.3,0.06,0.05,90.1,0.27,5,0.72,0.39,0.33,0.84,1.18,,2.5,15,25
307,Cyriel Dessers,0.9,28,0.06,2.63,15.9,0.79,0.28,40,0.1,0.2,0.34,0.41,64.3,6.24,1.53,1.19,2.78,0.74,6.52,0.62,4,3,3,5
446,Erhan Masovic,1.9,24,0,0.78,33.9,1.24,3.26,25,0.04,1.2,0.17,0.12,80.6,0.21,2.48,0.17,0.7,0.08,1.16,2.07,0.25,2.5,2.5,8
1197,Nathan Collins,1.8,22,0,0.58,56.5,1.74,4.17,49,0.01,1.1,0,0.01,88,0.25,3.18,0.55,0.15,0.35,0.65,1.34,40,28,25,22
858,Kerem Demirbay,0.5,30,0.13,3.28,66.4,1.52,0.61,14,0.15,1,0.22,0.15,78,1.3,5.55,1.08,2,0.43,0.95,2.39,18,15,15,6
334,Danilo Pereira,1.2,31,0,0.8,75.7,0.91,2.23,9,0.02,1.4,0.06,0.09,94.2,0.38,5.44,0.91,0.72,0.44,1.07,1.32,24,14,14,10
1543,Steve Cook,2.5,32,0,0.59,43.2,1.5,4.8,5,0.06,1.2,0,0.01,80.4,0,1.79,0.09,0.28,0.09,0.94,0.75,7,5,2.8,1.8
849,Karim Rekik,1.6,28,0.07,1.17,52.8,0.83,1.73,50,0.01,0.7,0.07,0.07,91.9,0.55,3.6,0.97,0.55,0.35,0.76,0.76,4,4,5,4
97,Amine Adli,2,23,0.15,4.37,37.9,1.86,0.44,2,0.14,0.4,0.34,0.37,75.1,9.2,3.13,3.08,2.4,1.96,4.4,1.37,0.5,12,12,20
1571,Thiago Silva,2.2,38,0.06,0.79,74.5,1.38,4.3,3,0.02,1.3,0,0.08,90.7,0.15,3.7,0.24,0.66,0.12,0.99,1.47,0.1,0.3,0.3,2
1678,Yeray Alvarez,2.1,28,0.04,1.13,53.7,0.89,3.9,10,0.04,1.9,0.04,0.03,80.7,0.31,5.87,1.24,0.31,0.23,0.62,1.31,24,15,13,15
737,Joachim Andersen,2.8,27,0,0.85,63.8,0.91,6.08,19,0.04,0.8,0.03,0.07,79.2,0.23,3.4,0.52,0.71,0.16,1.26,1.36,13,22,25,30
1075,Matheus Nunes,0.8,24,0.04,2.26,37.5,1.28,1.28,9,0.09,0.6,0.04,0.1,79.6,4.71,3.06,2.15,1.02,1.61,1.9,2.44,1.5,1,1.3,45
1551,Szymon Zurkowski,1.4,25,0.2,1.24,23.5,1.76,1.18,23,0,0.8,0,0.16,72.5,2.75,2.16,2.35,1.76,1.57,1.37,1.76,2.6,3.5,6,3.5
421,Elif Elmas,0.2,23,0.14,3.31,55.9,1.08,0.33,50,0.11,0.5,0.24,0.18,87.4,5.46,3.86,2.45,1.69,1.18,2.64,1.51,18,24,24,26
102,Andras Schafer,1.2,24,0,1.41,30.3,1.17,1,50,0.02,0.7,0,0.07,76.2,2.34,2.76,1.51,1.09,1.17,1.59,2.09,0.55,1.6,2,5
434,Emmanuel Agbadou,2.3,26,0.11,1.23,56.3,1.13,4.03,50,0.1,1.2,0,0.07,85.8,0.3,4.94,0.57,0.83,0.3,0.79,2.68,0.35,2.2,3,7.5
74,Alexander Sorloth,2.3,27,0.13,2.38,19,0.58,0.96,50,0.16,0.1,0.45,0.5,69.1,5.37,0.89,1.79,2.36,1.21,4.28,0.64,20,12,10,12
1523,Solly March,1,29,0.23,4.87,43.5,1.13,1.06,5,0.3,0.8,0.23,0.3,72.5,11.83,4.48,3.65,2.45,1.92,4.57,1.76,9,9,9,22
909,Kurt Zouma,2.5,28,0,0.43,37.6,0.77,5.43,2,0,1.4,0.09,0.11,84.4,0.05,1.4,0.14,0.86,0.09,1.31,0.41,35,32,30,22
1030,Marco Benassi,0.7,28,0,1.73,37,1.07,1.65,8,0.04,1.1,0,0.12,75.5,2.97,2.97,0.82,1.57,0.66,1.65,2.39,36,40,40,1.5
228,Bruno Fernandes,0.5,28,0.24,6.35,55.6,1.12,1.14,9,0.51,0.7,0.15,0.25,74.4,6.5,7.04,2.46,2.43,0.95,4.18,1.79,90,90,85,75
1544,Steve Mounie,8.2,28,0,2.11,24.9,0.98,1.09,50,0.04,0.2,0.27,0.39,55.2,4.84,1.74,1.25,3.15,0.54,5.17,0.71,6.5,7,7,5
918,Laurent Abergel,0.3,30,0.04,1.33,57,1.81,1.5,2,0.05,1.3,0,0.02,88.2,0.54,5.5,0.5,0.5,0.88,0.15,3.54,1.8,2.5,3,3
302,Cristiano Biraghi,0.7,30,0.14,4.89,70.4,1.13,1.48,8,0.2,0.5,0.07,0.05,71.9,3.99,5.68,2.43,0.85,0.25,0.92,2.29,9.5,10,10,5
1461,Salvi,0.7,32,0,3.66,38.2,0,0.37,10,0.14,0.4,0,0.17,57.2,9.37,2.39,4.96,1.65,0.55,3.31,2.39,2.5,2,2,1.5
1473,Sanjin Prcic,0.9,29,0.06,2.14,58.2,1.21,1.21,50,0.04,1.4,0.06,0.08,84.3,0.77,6.17,0.77,1.54,0.77,0.39,1.49,2,2,3,3
1383,Renato Sanches,0.5,25,0,2.09,81.3,1.68,0.42,9,0.19,1.1,0.21,0.14,91.6,2.94,6.4,3.36,1.47,1.47,1.89,1.15,20,30,28,15
824,Julian Baumgartlinger,1.1,35,0,1.37,37,0.65,2.44,50,0.02,0.7,0,0.06,82.9,0.49,4.06,0.16,0.49,0.16,0.49,2.44,2,1.2,0.8,0.4
762,Johan Vasquez,1.7,24,0,1.04,40.2,1.34,4.62,15,0.01,2.3,0.05,0.03,78,0.6,2.38,0.89,0.6,0.55,1.14,2.04,5,4,4,3.6
733,Jhon Duran,2.9,19,0.17,1.95,20,0.76,1.19,50,0.09,0.3,0.59,0.6,70.3,6.44,1.61,2.2,4.07,0.68,5,0.85,,0.65,1.8,12
388,Domingos Andre Ribeiro Almeida,0.5,23,0.14,3.39,49.7,0.92,0.57,9,0.13,0.7,0.07,0.06,79.2,2.52,6.98,2.62,0.82,1.63,0.85,2.34,0.8,4,5,20
235,Caleb Okoli,4,22,0,0.2,42.9,0.94,4.13,8,0,2.9,0,0.06,75.3,1.13,1.78,0.38,0.66,0,1.13,1.97,0.8,2.5,3.5,10
1407,Roberto Soriano,0.8,32,0.2,3.2,41.1,1.56,0.95,8,0.18,0.4,0.07,0.05,80.3,4.48,3.8,2.04,0.88,0.41,1.83,2.1,10,8,5,2.5
1556,Tammy Abraham,3.6,25,0.21,2.91,21,0.56,0.53,5,0.16,0.1,0.27,0.48,64.5,5.68,2.03,1.44,2.38,0.79,4.86,0.85,40,38,45,40
267,Chidera Ejuke,0.5,25,0.3,4.36,29.5,0.4,0.1,40,0.14,0.4,0,0.17,77.7,6.78,3.94,3.84,2.43,4.75,3.24,0.51,8,9,7.5,5.5
305,Curtis Jones,0.4,22,0.08,3.41,57.3,1.19,0.71,5,0.11,0.3,0.24,0.11,89.6,6.34,5.71,2.54,1.43,0.87,3.49,2.85,17,30,28,22
1134,Michael Olise,0.6,21,0.36,4.91,46.5,1.51,0.56,2,0.3,0.9,0.07,0.1,69.4,7.96,4.35,3.63,1.67,1.77,2.82,1.9,8,18,22,38
1252,Nordi Mukiele,1.7,25,0.22,1.51,52.1,1.8,1.3,2,0.16,1.1,0,0.08,86,5.19,1.95,1.51,0.79,0.43,2.52,2.31,23,25,20,18
117,Angel Algobia,0.6,24,0,1.33,41.2,1.19,0.87,10,0.05,0.2,0,0.02,80.6,0.87,3.32,0.79,0.55,0.32,0.71,2.14,0.05,0.1,0.5,1.5
1514,Simon Terodde,3.5,35,0,2.95,15.6,0.3,0.44,14,0.12,0.3,0.25,0.3,67.1,3.36,0.94,0.25,2.12,0.1,4.3,0.74,1.2,1,1,0.9
673,Jack Colback,0.7,33,0,0.57,25.9,0.54,1.63,5,0.04,0.6,0,0,83.2,0.54,2.9,0.91,0,0.54,0.18,3.26,1.8,0.8,0.6,0.6
249,Catena,2.3,28,0.03,0.95,52.9,0.93,4.61,10,0.04,0.8,0.03,0.05,82.5,0.06,3.45,0.23,0.41,0.06,0.7,0.84,1,3.5,4,8
1235,Nicolo Casale,1.6,25,0.04,0.48,60.4,0.89,2.7,8,0.01,0.7,0.04,0.02,91.9,0.14,2.56,0.39,0.28,0.04,0.53,1.49,0.4,4,6,22
1274,Omar Mascarell,1,30,0.04,1.62,46.7,1.88,1.99,10,0.04,1.7,0,0.01,85.9,0.22,4.27,0.99,0.33,0.77,0.18,1.95,10,3.5,4,3
